Order_ID,Customer_Name,Customer_ID,Product_Name,Category,Sub_Category,Sales,Profit,Discount,Quantity,Order_Date,Region,Country,State,Payment_Mode,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Year_Month,Season,Is_Holiday_Season,Unit_Price,Profit_Margin_Pct,Is_Profitable,Discounted_Price,Sales_Bucket,Customer_Total_Spent,Customer_Total_Orders,Customer_Avg_Order_Value,Customer_Total_Profit,Customer_Avg_Discount,Customer_First_Purchase,Customer_Last_Purchase,Customer_Tenure_Days,Customer_Recency_Days,Customer_Segment,Product_Total_Sales,Product_Total_Quantity,Product_Avg_Price,Product_Total_Profit,Product_Order_Count,Product_Performance
ORD-004416,Andrew Miller,CUST-00203,SimpleHuman Trash Can,Furniture,Furnishings,2317.93,1274.86,0.0,1,2021-04-24,Central,Germany,North Rhine-Westphalia,Apple Pay,2021,4,April,2,24,5,Saturday,16,1,0,1,2021-04,Spring,0,2317.93,55.0,1,2317.93,Very High,89895.97,13,6915.074615384616,40788.38,0.08461538461538462,2019-02-18,2024-06-21,1950,702,Platinum,229938.63,109,5748.46575,94780.16,40,Top
ORD-004417,Anthony Perez,CUST-00364,Mohawk Paper,Office Supplies,Paper,3565.35,1247.87,0.0,3,2020-09-19,South,United States,Maryland,Google Pay,2020,9,September,3,19,5,Saturday,38,1,0,0,2020-09,Fall,0,1188.45,35.0,1,3565.35,Very High,48206.1,12,4017.1749999999997,20987.29,0.13333333333333333,2020-05-08,2024-08-09,1554,653,Platinum,76179.66,70,3047.1864,29033.86,25,Medium
ORD-004418,Susan Robinson,CUST-00412,KitchenAid Water Filter,Office Supplies,Appliances,64.56,38.74,0.0,2,2020-09-20,South,United States,Georgia,Credit Card,2020,9,September,3,20,6,Sunday,38,1,0,0,2020-09,Fall,0,32.28,60.01,1,64.56,Low,27018.66,8,3377.3325,14065.02,0.056249999999999994,2019-09-23,2024-12-04,1899,536,Silver,2708.29,87,87.36419354838709,1158.6,31,Low
ORD-004419,Karen Smith,CUST-00497,Staples Copy Paper,Office Supplies,Paper,1674.56,586.1,0.0,2,2023-01-03,Central,United States,Michigan,Google Pay,2023,1,January,1,3,1,Tuesday,1,0,1,0,2023-01,Winter,0,837.28,35.0,1,1674.56,Very High,38966.66,12,3247.221666666667,15600.529999999999,0.075,2019-03-18,2024-06-01,1902,722,Gold,87412.02,115,2081.2385714285715,36197.7,42,Medium
ORD-004420,Kevin Gonzalez,CUST-00286,Sauder Barrister Bookcase,Furniture,Bookcases,2489.3,995.72,0.0,1,2021-06-09,Central,Germany,Berlin,Bank Transfer,2021,6,June,2,9,2,Wednesday,23,0,0,0,2021-06,Summer,0,2489.3,40.0,1,2489.3,Very High,19268.4,9,2140.9333333333334,7237.469999999999,0.05555555555555555,2019-06-11,2023-03-10,1368,1171,Bronze,273692.67000000004,119,6675.430975609757,117577.19,41,Top
ORD-004421,Sarah Lee,CUST-00448,HP Printer Paper 8.5x11,Office Supplies,Paper,3127.8,1720.29,0.0,2,2022-10-25,Central,United States,Arizona,Debit Card,2022,10,October,4,25,1,Tuesday,43,0,0,1,2022-10,Fall,0,1563.9,55.0,1,3127.8,Very High,28475.690000000002,8,3559.4612500000003,13227.16,0.11875,2019-05-31,2023-12-17,1661,889,Silver,150134.4,106,3753.3599999999997,59862.17,40,High
ORD-004422,Michael Green,CUST-00094,Strathmore Sketch Pad,Office Supplies,Art,1862.64,838.19,0.4,3,2023-05-02,East,United Kingdom,Northern Ireland,Bank Transfer,2023,5,May,2,2,1,Tuesday,18,0,1,0,2023-05,Spring,0,620.88,45.0,1,1117.58,Very High,67121.93,18,3728.9961111111106,27673.83,0.036111111111111115,2019-01-29,2024-12-24,2156,516,Platinum,105549.6,107,2777.621052631579,46700.51,38,Medium
ORD-004423,David Campbell,CUST-00137,Honeywell Air Purifier,Furniture,Furnishings,4899.42,2939.65,0.0,2,2024-09-28,Central,United States,Illinois,Apple Pay,2024,9,September,3,28,5,Saturday,39,1,0,1,2024-09,Fall,0,2449.71,60.0,1,4899.42,Very High,55981.65,9,6220.183333333333,23780.44,0.044444444444444446,2020-03-16,2024-09-28,1657,603,Platinum,191199.87,83,4902.560769230769,75683.81999999999,39,High
ORD-004424,Kenneth Thomas,CUST-00426,Mr. Coffee Maker,Office Supplies,Appliances,1442.4,793.32,0.0,5,2019-04-02,East,United States,Massachusetts,Apple Pay,2019,4,April,2,2,1,Tuesday,14,0,1,0,2019-04,Spring,0,288.48,55.0,1,1442.4,Very High,55740.71,13,4287.746923076923,21933.07,0.05384615384615384,2019-03-27,2024-05-28,1889,726,Platinum,32814.6,120,841.4,14498.28,39,Low
ORD-004425,Donald Mitchell,CUST-00311,Frigidaire Mini Fridge,Office Supplies,Appliances,3274.74,1473.63,0.15,3,2020-02-14,Central,United States,Minnesota,Debit Card,2020,2,February,1,14,4,Friday,7,0,0,0,2020-02,Winter,0,1091.58,45.0,1,2783.53,Very High,55292.09,12,4607.674166666667,19731.7,0.05833333333333333,2019-02-25,2024-06-25,1947,698,Platinum,122642.07,103,3504.059142857143,52071.52,35,Medium
ORD-004426,Margaret Lopez,CUST-00154,Anker Power Bank,Technology,Accessories,1722.5,689.0,0.0,1,2022-02-09,West,Australia,Western Australia,Debit Card,2022,2,February,1,9,2,Wednesday,6,0,0,0,2022-02,Winter,0,1722.5,40.0,1,1722.5,Very High,27880.64,13,2144.6646153846154,11402.81,0.07307692307692307,2019-01-20,2024-07-08,1996,685,Silver,155111.12,97,3231.4816666666666,69451.18,48,High
ORD-004427,Jessica Torres,CUST-00106,Apple AirTag,Technology,Accessories,5898.48,2949.24,0.0,2,2022-10-20,Central,Canada,Quebec,Apple Pay,2022,10,October,4,20,3,Thursday,42,0,0,0,2022-10,Fall,0,2949.24,50.0,1,5898.48,Premium,37025.479999999996,10,3702.548,16626.42,0.025,2020-03-31,2023-07-19,1205,1040,Gold,301117.42,110,7924.142631578947,123808.91,38,Top
ORD-004428,Daniel Adams,CUST-00267,Sauder Barrister Bookcase,Furniture,Bookcases,4978.6,1991.44,0.0,2,2020-12-29,West,Australia,Western Australia,Google Pay,2020,12,December,4,29,1,Tuesday,53,0,0,1,2020-12,Winter,1,2489.3,40.0,1,4978.6,Very High,38280.05,11,3480.0045454545457,16884.96,0.05909090909090909,2019-12-15,2024-10-15,1766,586,Gold,273692.67000000004,119,6675.430975609757,117577.19,41,Top
ORD-004429,Donald Clark,CUST-00140,IRIS File Tote,Office Supplies,Storage,4650.6,2092.77,0.0,2,2024-05-03,East,United States,New York,PayPal,2024,5,May,2,3,4,Friday,18,0,1,0,2024-05,Spring,0,2325.3,45.0,1,4650.6,Very High,34572.93,8,4321.61625,14661.77,0.0375,2019-06-28,2024-05-03,1771,751,Silver,172886.05,78,7203.585416666666,73810.83,24,High
ORD-004430,Daniel Scott,CUST-00247,Xiaomi 14 Pro,Technology,Phones,1812.18,815.48,0.0,3,2019-05-31,Central,Germany,Hesse,Apple Pay,2019,5,May,2,31,4,Friday,22,0,0,1,2019-05,Spring,0,604.06,45.0,1,1812.18,Very High,21801.989999999998,8,2725.2487499999997,8389.64,0.15,2019-01-26,2023-06-24,1610,1065,Bronze,77078.03,135,1639.958085106383,30621.29,47,Medium
ORD-004431,Deborah Ramirez,CUST-00333,Vari Electric Standing Desk,Furniture,Tables,2686.38,1208.87,0.0,1,2021-12-14,South,United States,South Carolina,Bank Transfer,2021,12,December,4,14,1,Tuesday,50,0,0,0,2021-12,Winter,1,2686.38,45.0,1,2686.38,Very High,35575.619999999995,8,4446.952499999999,14119.46,0.08750000000000001,2019-06-13,2024-08-06,1881,656,Gold,196105.74000000002,81,5447.381666666667,85306.0,36,High
ORD-004432,Kimberly Thomas,CUST-00337,Breville Toaster Oven,Office Supplies,Appliances,7167.19,2508.52,0.3,5,2024-04-12,East,United States,New York,Debit Card,2024,4,April,2,12,4,Friday,15,0,0,0,2024-04,Spring,0,1433.44,35.0,1,5017.03,Premium,34470.11,16,2154.381875,12006.61,0.04375,2019-05-14,2024-11-25,2022,545,Silver,215732.57,114,5677.172894736842,96629.16,38,Top
ORD-004433,James Thompson,CUST-00372,Apple iPhone 14 Pro Max,Technology,Phones,2837.2,1418.6,0.0,2,2020-07-30,West,Australia,New South Wales,Apple Pay,2020,7,July,3,30,3,Thursday,31,0,0,1,2020-07,Summer,0,1418.6,50.0,1,2837.2,Very High,46672.009999999995,10,4667.200999999999,18292.7,0.015000000000000003,2019-01-01,2024-09-08,2077,623,Gold,122779.83,92,3069.49575,49243.14,40,Medium
ORD-004434,Jessica Hernandez,CUST-00250,Sharpie Permanent Markers,Office Supplies,Art,2557.6,1023.04,0.0,2,2019-08-09,East,United States,New York,PayPal,2019,8,August,3,9,4,Friday,32,0,0,0,2019-08,Summer,0,1278.8,40.0,1,2557.6,Very High,22788.29,9,2532.032222222222,10022.6,0.044444444444444446,2019-08-09,2024-09-25,1874,606,Bronze,143673.18,120,3341.2367441860465,58744.88,43,High
ORD-004435,Patricia Brown,CUST-00178,Vari Electric Standing Desk,Furniture,Tables,5372.76,2417.74,0.0,2,2020-04-06,West,Australia,Western Australia,Credit Card,2020,4,April,2,6,0,Monday,15,0,1,0,2020-04,Spring,0,2686.38,45.0,1,5372.76,Premium,39195.08,9,4355.0088888888895,15891.01,0.05555555555555555,2019-05-25,2024-04-25,1797,759,Gold,196105.74000000002,81,5447.381666666667,85306.0,36,High
ORD-004436,Kevin King,CUST-00340,ThinkPad X1 Carbon,Technology,Laptops,1875.26,750.1,0.4,1,2019-07-28,East,United States,Pennsylvania,Bank Transfer,2019,7,July,3,28,6,Sunday,30,1,0,1,2019-07,Summer,0,1875.26,40.0,1,1125.16,Very High,56417.21,17,3318.659411764706,24777.46,0.07941176470588236,2019-06-18,2024-12-30,2022,510,Platinum,387118.77,137,8064.974375000001,164632.59000000003,48,Top
ORD-004437,Amanda Martinez,CUST-00440,Herman Miller Desk,Furniture,Tables,305.74,122.3,0.0,2,2024-02-07,East,United Kingdom,Northern Ireland,PayPal,2024,2,February,1,7,2,Wednesday,6,0,1,0,2024-02,Winter,0,152.87,40.0,1,305.74,Medium,40970.9,10,4097.09,19700.65,0.065,2020-06-12,2024-02-07,1335,837,Gold,16716.35,119,439.90394736842103,6846.25,38,Low
ORD-004438,Kevin King,CUST-00340,Acer Swift 5,Technology,Laptops,4897.74,1959.1,0.0,3,2021-09-11,East,United States,Pennsylvania,Google Pay,2021,9,September,3,11,5,Saturday,36,1,0,0,2021-09,Fall,0,1632.58,40.0,1,4897.74,Very High,56417.21,17,3318.659411764706,24777.46,0.07941176470588236,2019-06-18,2024-12-30,2022,510,Platinum,179828.68,119,4386.0653658536585,77400.64,41,High
ORD-004439,Margaret Nguyen,CUST-00069,HON Ignition 2.0,Furniture,Chairs,1579.36,710.71,0.0,2,2024-06-04,East,United Kingdom,Northern Ireland,Apple Pay,2024,6,June,2,4,1,Tuesday,23,0,1,0,2024-06,Summer,0,789.68,45.0,1,1579.36,Very High,44556.07,13,3427.39,18131.22,0.11153846153846153,2019-06-12,2024-12-10,2008,530,Gold,73084.89,98,1923.2865789473683,30819.239999999998,38,Medium
ORD-004440,Thomas Rodriguez,CUST-00206,Prepac Kingston Bookcase,Furniture,Bookcases,2945.38,1178.15,0.1,2,2022-10-11,Central,Canada,Quebec,Google Pay,2022,10,October,4,11,1,Tuesday,41,0,0,0,2022-10,Fall,0,1472.69,40.0,1,2650.84,Very High,32875.13,11,2988.6481818181815,13389.56,0.10454545454545454,2019-10-13,2024-07-26,1748,667,Silver,184576.9,115,4394.688095238095,76387.52,42,High
ORD-004441,Michelle Wright,CUST-00159,Anker Power Bank,Technology,Accessories,3445.0,1550.25,0.0,2,2024-06-21,East,United Kingdom,Wales,Google Pay,2024,6,June,2,21,4,Friday,25,0,0,1,2024-06,Summer,0,1722.5,45.0,1,3445.0,Very High,28448.51,10,2844.8509999999997,10781.08,0.08499999999999999,2019-01-10,2024-06-21,1989,702,Silver,155111.12,97,3231.4816666666666,69451.18,48,High
ORD-004442,Kimberly Martinez,CUST-00240,Flexispot E7,Furniture,Tables,7203.76,3241.69,0.0,4,2023-03-13,South,United States,Virginia,Debit Card,2023,3,March,1,13,0,Monday,11,0,0,0,2023-03,Spring,0,1800.94,45.0,1,7203.76,Premium,21762.54,8,2720.3175,10059.42,0.0375,2020-01-05,2024-05-04,1581,750,Bronze,110397.64,64,3942.772857142857,45662.85,28,Medium
ORD-004443,Margaret Thompson,CUST-00275,Cardinal Economy Binder,Office Supplies,Binders,4229.31,1903.19,0.0,3,2020-08-15,Central,United States,Oklahoma,Credit Card,2020,8,August,3,15,5,Saturday,33,1,0,0,2020-08,Summer,0,1409.77,45.0,1,4229.31,Very High,27907.73,11,2537.066363636364,12476.91,0.09545454545454546,2020-05-28,2024-05-02,1435,752,Silver,119971.41,91,3332.539166666667,54216.26,36,Medium
ORD-004444,Melissa Martinez,CUST-00249,Vornado Space Heater,Furniture,Furnishings,477.6,214.92,0.0,2,2022-11-10,East,United Kingdom,Northern Ireland,Apple Pay,2022,11,November,4,10,3,Thursday,45,0,0,0,2022-11,Fall,1,238.8,45.0,1,477.6,Medium,25682.600000000002,10,2568.26,12347.16,0.065,2019-06-11,2024-03-16,1740,799,Silver,19629.36,92,490.73400000000004,8253.52,40,Low
ORD-004445,Brian King,CUST-00335,Crayola Supertips Set,Office Supplies,Art,11351.5,5675.75,0.0,5,2020-02-05,South,United States,Florida,Apple Pay,2020,2,February,1,5,2,Wednesday,6,0,1,0,2020-02,Winter,0,2270.3,50.0,1,11351.5,Premium,25147.64,8,3143.455,12659.69,0.06875,2019-09-16,2024-06-25,1744,698,Silver,237586.9,113,5399.702272727272,101130.52,44,Top
ORD-004446,Donald Flores,CUST-00322,Microsoft Office 365,Technology,Software,16009.84,7204.43,0.0,7,2021-12-11,Central,Canada,Quebec,Debit Card,2021,12,December,4,11,5,Saturday,49,1,0,0,2021-12,Winter,1,2287.12,45.0,1,16009.84,Premium,41940.0,10,4194.0,18138.22,0.06,2019-02-08,2023-06-25,1598,1064,Gold,250782.69999999998,124,5699.606818181818,105396.20999999999,44,Top
ORD-004447,Ashley Johnson,CUST-00380,Vornado Space Heater,Furniture,Furnishings,477.6,214.92,0.0,2,2021-05-24,East,United Kingdom,England,Bank Transfer,2021,5,May,2,24,0,Monday,21,0,0,1,2021-05,Spring,0,238.8,45.0,1,477.6,Medium,23791.88,12,1982.6566666666668,11036.82,0.05416666666666667,2020-03-09,2024-09-26,1662,605,Bronze,19629.36,92,490.73400000000004,8253.52,40,Low
ORD-004448,Robert Rivera,CUST-00129,Faber-Castell Pencils,Office Supplies,Art,796.17,199.04,0.0,1,2020-02-21,Central,Canada,British Columbia,Bank Transfer,2020,2,February,1,21,4,Friday,8,0,0,1,2020-02,Winter,0,796.17,25.0,1,796.17,High,25351.09,11,2304.6445454545456,10872.3,0.004545454545454546,2019-01-03,2024-11-21,2149,549,Silver,55731.9,72,1857.73,22221.1,30,Low
ORD-004449,Joseph Jones,CUST-00131,Breville Toaster Oven,Office Supplies,Appliances,4095.54,1842.99,0.0,2,2020-01-29,South,United States,Florida,Google Pay,2020,1,January,1,29,2,Wednesday,5,0,0,1,2020-01,Winter,0,2047.77,45.0,1,4095.54,Very High,30253.82,12,2521.1516666666666,10505.04,0.049999999999999996,2019-06-20,2024-08-01,1869,661,Silver,215732.57,114,5677.172894736842,96629.16,38,Top
ORD-004450,David Moore,CUST-00499,BALI Blinds,Furniture,Furnishings,7653.06,3443.88,0.1,4,2021-10-02,East,United Kingdom,Scotland,PayPal,2021,10,October,4,2,5,Saturday,39,1,1,0,2021-10,Fall,0,1913.26,45.0,1,6887.75,Premium,95248.44,14,6803.46,42077.08000000001,0.042857142857142864,2019-01-04,2024-11-12,2139,558,Platinum,216942.96,108,5423.574,95753.57,40,Top
ORD-004451,Robert Moore,CUST-00266,Branch Standing Desk,Furniture,Tables,2767.03,1383.52,0.0,1,2019-06-20,East,United Kingdom,Wales,Google Pay,2019,6,June,2,20,3,Thursday,25,0,0,0,2019-06,Summer,0,2767.03,50.0,1,2767.03,Very High,76721.43,15,5114.762,31632.2,0.03666666666666667,2019-04-05,2024-06-28,1911,695,Platinum,238794.7,95,7462.334375,98872.91,32,Top
ORD-004452,Timothy Hernandez,CUST-00019,Adobe Creative Suite,Technology,Software,1316.26,658.13,0.0,2,2023-07-07,Central,United States,Oklahoma,Bank Transfer,2023,7,July,3,7,4,Friday,27,0,1,0,2023-07,Summer,0,658.13,50.0,1,1316.26,Very High,24796.36,11,2254.2145454545457,10813.73,0.05,2019-03-03,2024-05-21,1906,733,Silver,67787.37,106,1653.350487804878,28631.97,41,Medium
ORD-004453,Jennifer Wilson,CUST-00010,Razer Blade 15,Technology,Laptops,2216.12,886.45,0.0,2,2020-02-17,Central,United States,Colorado,Credit Card,2020,2,February,1,17,0,Monday,8,0,0,0,2020-02,Winter,0,1108.06,40.0,1,2216.12,Very High,20239.35,7,2891.335714285714,9579.79,0.14285714285714285,2020-02-17,2024-08-19,1645,643,Bronze,114850.41,112,2944.8823076923077,47643.770000000004,39,Medium
ORD-004454,Mary Garcia,CUST-00389,JBL Flip 6,Technology,Accessories,2300.34,1380.2,0.0,3,2019-06-11,Central,United States,Colorado,Bank Transfer,2019,6,June,2,11,1,Tuesday,24,0,0,0,2019-06,Summer,0,766.78,60.0,1,2300.34,Very High,45920.38,10,4592.038,19805.95,0.034999999999999996,2019-06-11,2024-09-22,1930,609,Gold,86799.49,121,2117.0607317073172,37457.23,41,Medium
ORD-004455,Anthony Lee,CUST-00294,Sauder Edge Bookcase,Furniture,Bookcases,8882.7,3997.22,0.0,3,2024-02-28,Central,United States,Oklahoma,Bank Transfer,2024,2,February,1,28,2,Wednesday,9,0,0,1,2024-02,Winter,0,2960.9,45.0,1,8882.7,Premium,22277.32,8,2784.665,9521.939999999999,0.0125,2019-01-06,2024-11-09,2134,561,Bronze,338875.0,122,8471.875,148977.7,40,Top
ORD-004456,George Gonzalez,CUST-00484,Hammermill Printer Paper,Office Supplies,Paper,2051.82,615.55,0.05,1,2020-12-30,East,United Kingdom,Wales,Debit Card,2020,12,December,4,30,2,Wednesday,53,0,0,1,2020-12,Winter,1,2051.82,30.0,1,1949.23,Very High,54041.5,19,2844.2894736842104,21512.36,0.07105263157894737,2019-05-01,2024-10-26,2005,575,Platinum,240386.87,116,5863.094390243902,105204.34,41,Top
ORD-004457,William Robinson,CUST-00384,Cardinal Economy Binder,Office Supplies,Binders,4229.31,1480.26,0.0,3,2020-03-25,South,United States,Alabama,Google Pay,2020,3,March,1,25,2,Wednesday,13,0,0,1,2020-03,Spring,0,1409.77,35.0,1,4229.31,Very High,29851.440000000002,9,3316.826666666667,11297.45,0.1111111111111111,2020-03-25,2024-08-10,1599,652,Silver,119971.41,91,3332.539166666667,54216.26,36,Medium
ORD-004458,Margaret Moore,CUST-00228,Faber-Castell Pencils,Office Supplies,Art,796.17,358.28,0.0,1,2023-10-04,East,United Kingdom,England,Debit Card,2023,10,October,4,4,2,Wednesday,40,0,1,0,2023-10,Fall,0,796.17,45.0,1,796.17,High,25975.17,9,2886.1299999999997,11633.19,0.022222222222222223,2019-04-03,2024-12-27,2095,513,Silver,55731.9,72,1857.73,22221.1,30,Low
ORD-004459,Jessica Hernandez,CUST-00250,Sauder Select Bookcase,Furniture,Bookcases,2481.48,992.59,0.0,3,2023-10-21,East,United States,New York,PayPal,2023,10,October,4,21,5,Saturday,42,1,0,1,2023-10,Fall,0,827.16,40.0,1,2481.48,Very High,22788.29,9,2532.032222222222,10022.6,0.044444444444444446,2019-08-09,2024-09-25,1874,606,Bronze,78704.29,98,2248.694,32145.5,35,Medium
ORD-004460,Susan Ramirez,CUST-00305,Crayola Supertips Set,Office Supplies,Art,4313.57,2372.46,0.05,2,2024-11-29,Central,Canada,Ontario,Apple Pay,2024,11,November,4,29,4,Friday,48,0,0,1,2024-11,Fall,1,2156.78,55.0,1,4097.89,Very High,26009.32,6,4334.886666666666,11258.61,0.08333333333333333,2020-12-04,2024-11-29,1456,541,Silver,237586.9,113,5399.702272727272,101130.52,44,Top
ORD-004461,Donald Thomas,CUST-00139,Samsung Galaxy Buds,Technology,Accessories,1084.92,542.46,0.0,2,2021-05-28,Central,Canada,Quebec,PayPal,2021,5,May,2,28,4,Friday,21,0,0,1,2021-05,Spring,0,542.46,50.0,1,1084.92,Very High,37142.53,9,4126.947777777777,14960.02,0.07777777777777778,2019-02-18,2024-05-01,1899,753,Gold,50692.87,101,1370.0775675675677,22319.51,37,Low
ORD-004462,Paul Johnson,CUST-00386,Amazon Basics Chair,Furniture,Chairs,1138.48,626.16,0.0,2,2020-03-12,Central,Germany,Baden-Wurttemberg,Debit Card,2020,3,March,1,12,3,Thursday,11,0,0,0,2020-03,Spring,0,569.24,55.0,1,1138.48,Very High,9768.19,4,2442.0475,4416.12,0.05,2020-02-24,2024-09-14,1664,617,Bronze,49950.81,98,1427.166,21053.34,35,Low
ORD-004463,Susan Allen,CUST-00310,Akro-Mils Storage,Office Supplies,Storage,1355.27,609.87,0.0,1,2019-07-13,Central,United States,Arizona,Bank Transfer,2019,7,July,3,13,5,Saturday,28,1,0,0,2019-07,Summer,0,1355.27,45.0,1,1355.27,Very High,45673.14,12,3806.095,20161.52,0.02916666666666667,2019-05-13,2024-12-06,2034,534,Gold,107540.67,81,3708.2989655172414,45076.26,29,Medium
ORD-004464,John Brown,CUST-00500,Herman Miller Desk,Furniture,Tables,458.61,137.58,0.0,3,2022-06-22,East,United Kingdom,Wales,Debit Card,2022,6,June,2,22,2,Wednesday,25,0,0,1,2022-06,Summer,0,152.87,30.0,1,458.61,Medium,37624.84,10,3762.4839999999995,15656.2,0.06,2019-04-10,2024-06-30,1908,693,Gold,16716.35,119,439.90394736842103,6846.25,38,Low
ORD-004465,Kevin Miller,CUST-00246,Tombow Dual Brush Pens,Office Supplies,Art,634.49,222.07,0.0,1,2022-07-08,South,United States,Tennessee,Credit Card,2022,7,July,3,8,4,Friday,27,0,0,0,2022-07,Summer,0,634.49,35.0,1,634.49,High,60062.770000000004,18,3336.820555555556,24276.18,0.08888888888888889,2019-03-07,2024-12-13,2108,527,Platinum,64242.13,109,1366.853829787234,28019.1,47,Medium
ORD-004466,Daniel Adams,CUST-00267,iPhone 15,Technology,Phones,1811.91,452.98,0.25,4,2022-01-02,West,Australia,Western Australia,Google Pay,2022,1,January,1,2,6,Sunday,52,1,1,0,2022-01,Winter,0,452.98,25.0,1,1358.93,Very High,38280.05,11,3480.0045454545457,16884.96,0.05909090909090909,2019-12-15,2024-10-15,1766,586,Gold,72778.4,131,1548.4765957446807,31693.35,47,Medium
ORD-004467,Kimberly Hill,CUST-00341,HP Spectre x360,Technology,Laptops,4883.94,1953.58,0.0,6,2019-02-15,Central,United States,Colorado,Debit Card,2019,2,February,1,15,4,Friday,7,0,0,0,2019-02,Winter,0,813.99,40.0,1,4883.94,Very High,40427.99,6,6737.998333333333,18016.82,0.08333333333333333,2019-02-15,2024-12-20,2135,520,Gold,87585.31999999999,112,1946.3404444444443,36849.32,45,Medium
ORD-004468,Matthew Moore,CUST-00397,Sterilite Plastic Bins,Office Supplies,Storage,1246.89,498.76,0.0,3,2023-01-31,Central,United States,Michigan,Debit Card,2023,1,January,1,31,1,Tuesday,5,0,0,1,2023-01,Winter,0,415.63,40.0,1,1246.89,Very High,14965.31,6,2494.2183333333332,6427.549999999999,0.03333333333333333,2019-10-14,2024-10-03,1816,598,Bronze,59642.92,153,1084.4167272727273,26924.51,55,Low
ORD-004469,Betty Rivera,CUST-00423,Samsung Galaxy Z Fold,Technology,Phones,478.02,119.5,0.0,2,2023-05-16,Central,Canada,Ontario,PayPal,2023,5,May,2,16,1,Tuesday,20,0,0,0,2023-05,Spring,0,239.01,25.0,1,478.02,Medium,38357.14,10,3835.714,15710.06,0.075,2019-06-18,2024-09-29,1930,602,Gold,29505.8,131,655.6844444444445,13475.95,45,Low
ORD-004470,Melissa Wright,CUST-00486,Strathmore Sketch Pad,Office Supplies,Art,776.1,271.63,0.25,1,2021-01-13,Central,United States,Connecticut,PayPal,2021,1,January,1,13,2,Wednesday,2,0,0,0,2021-01,Winter,0,776.1,35.0,1,582.08,High,16315.88,9,1812.8755555555554,6203.0,0.15000000000000002,2019-02-23,2024-12-07,2114,533,Bronze,105549.6,107,2777.621052631579,46700.51,38,Medium
ORD-004471,Jennifer Carter,CUST-00073,Frigidaire Mini Fridge,Office Supplies,Appliances,5136.84,2054.74,0.0,4,2019-10-07,East,United Kingdom,Scotland,Bank Transfer,2019,10,October,4,7,0,Monday,41,0,1,0,2019-10,Fall,0,1284.21,40.0,1,5136.84,Premium,65217.34,14,4658.381428571428,28411.440000000002,0.017857142857142856,2019-03-20,2024-04-03,1841,781,Platinum,122642.07,103,3504.059142857143,52071.52,35,Medium
ORD-004472,Michelle Jones,CUST-00046,Salesforce CRM,Technology,Software,529.96,132.49,0.0,2,2020-02-29,Central,Germany,Baden-Wurttemberg,Debit Card,2020,2,February,1,29,5,Saturday,9,1,0,1,2020-02,Winter,0,264.98,25.0,1,529.96,High,39094.13,9,4343.792222222222,15961.18,0.09444444444444446,2020-02-29,2024-03-11,1472,804,Gold,22695.550000000003,91,667.5161764705883,9392.89,34,Low
ORD-004473,Susan Wright,CUST-00136,Branch Ergonomic Chair,Furniture,Chairs,542.48,244.11,0.1,5,2019-11-06,South,United States,Virginia,Credit Card,2019,11,November,4,6,2,Wednesday,45,0,1,0,2019-11,Fall,1,108.5,45.0,1,488.23,High,14107.26,5,2821.452,5933.32,0.08,2019-11-04,2023-08-11,1376,1017,Bronze,13176.119999999999,116,329.40299999999996,5962.67,40,Low
ORD-004474,John Carter,CUST-00405,Notion Team Plan,Technology,Software,386.57,135.3,0.0,1,2024-06-26,Central,Canada,Quebec,PayPal,2024,6,June,2,26,2,Wednesday,26,0,0,1,2024-06,Summer,0,386.57,35.0,1,386.57,Medium,39971.61,13,3074.7392307692307,16502.52,0.08461538461538462,2019-03-23,2024-10-07,2025,594,Gold,35158.56,98,976.6266666666666,14190.02,36,Low
ORD-004475,Mary Garcia,CUST-00389,HP Printer Paper 8.5x11,Office Supplies,Paper,1563.9,781.95,0.0,1,2023-06-04,Central,United States,Colorado,Google Pay,2023,6,June,2,4,6,Sunday,22,1,1,0,2023-06,Summer,0,1563.9,50.0,1,1563.9,Very High,45920.38,10,4592.038,19805.95,0.034999999999999996,2019-06-11,2024-09-22,1930,609,Gold,150134.4,106,3753.3599999999997,59862.17,40,High
ORD-004476,Susan Nelson,CUST-00194,Wilson Jones Binder,Office Supplies,Binders,1242.08,621.04,0.0,1,2022-01-22,Central,Germany,Berlin,Google Pay,2022,1,January,1,22,5,Saturday,3,1,0,1,2022-01,Winter,0,1242.08,50.0,1,1242.08,Very High,14810.119999999999,12,1234.1766666666665,6463.44,0.06666666666666667,2019-06-08,2023-11-03,1609,933,Bronze,110296.69,95,3676.5563333333334,48335.56,30,Medium
ORD-004477,Margaret Clark,CUST-00144,Honeywell Air Purifier,Furniture,Furnishings,2449.71,1347.34,0.0,1,2022-07-22,East,United States,Massachusetts,Credit Card,2022,7,July,3,22,4,Friday,29,0,0,1,2022-07,Summer,0,2449.71,55.0,1,2449.71,Very High,19666.79,6,3277.7983333333336,8073.9,0.09166666666666667,2019-09-26,2022-07-22,1030,1402,Bronze,191199.87,83,4902.560769230769,75683.81999999999,39,High
